CsiNumber,Symbol,Name,Exchange,IsActive,StartDate,EndDate,ConversionFactor,SwitchCfDate,PreSwitchCf,SubExchange,ExchangeSymbol
56346,CYM,"CITIGROUP GLB MK SEQUINS MOT",AMEX,0,2004-07-27,2005-07-15,2,,,,CYM
56347,GLV,"Clough Global Dividend and Income Fund",AMEX,1,2004-07-28,2021-08-03,2,,,NYSE Mkt,GLV
56348,DEZ,"DESERT SUN MINING CP",AMEX,0,2004-08-11,2006-04-17,2,,,,DEZ
56349,SBM,"MORGAN STAN PLUS BSKT SEMI 06",AMEX,0,2004-08-12,2006-07-26,2,,,,SBM
56353,EKG,"CITIGROUP GL MK 7.5 ELKS DNA05",AMEX,0,2004-08-25,2005-08-30,2,,,,EKG
56354,AZS,"MSDW 10 PC SPARQS APPL 05",AMEX,0,2004-08-25,2005-03-18,2,,,,AZS
56357,OOO,"STREETTRACKS SPDR O-STRIP ETF",AMEX,0,2004-09-15,2006-09-29,2,,,,OOO
56361,BIS,"MSDW 8 PC SPARQS EX BIIB 05",AMEX,0,2004-09-24,2005-11-01,2,,,,BIS
56363,NKS,"MSDW U PC SPARQS EX NOK 05",AMEX,0,2004-09-24,2005-06-03,2,,,,NKS
56364,TGZ,"TARGETS TR XXII NOK",AMEX,0,2004-09-27,2007-08-15,2,,,,TGZ
56365,VDE,"Vanguard Energy ETF",AMEX,1,2004-09-29,2021-08-03,2,,,NYSE ARCA,VDE
56366,VIS,"Vanguard Industrials ETF - DNQ",AMEX,1,2004-09-29,2021-08-03,2,,,NYSE ARCA,VIS
56367,VOX,"Vanguard Communication Services ETF",AMEX,1,2004-09-29,2021-08-03,2,,,NYSE ARCA,VOX
56368,VNQ,"Vanguard Real Estate ETF",AMEX,1,2004-09-29,2021-08-03,2,,,NYSE ARCA,VNQ
56369,YMI,"YM BIOSCIENCES INC",AMEX,0,2004-10-01,2013-02-08,2,,,,YMI
56373,GDY,"MSDW 10 PC SPARQS EX GR 2005",AMEX,0,2004-10-22,2005-07-18,2,,,,GDY
56376,NGD,"New Gold",AMEX,1,2004-11-18,2021-08-03,2,,,NYSE Mkt,NGD
56377,DRY,"COINMACH SERVICE CP IDS",AMEX,0,2004-11-19,2007-11-29,2,,,,DRY
56380,SND,"MORGAN STAN 10 SPARQS NVDA 05",AMEX,0,2004-11-23,2005-06-20,2,,,,SND
56381,MIS,"MORGAN STAN 6 SPARQS EX IGT 05",AMEX,0,2004-11-23,2005-12-01,2,,,,MIS
56382,RFR,"RMR F.I.R.E. FD",AMEX,0,2004-11-23,2009-09-04,2,,,,RFR
56383,CZP,"CITIGROUP GLB PACERS JPM",AMEX,0,2004-11-24,2005-12-27,2,,,,CZP
56387,QEE,"QUEENSTAKE RESOURCES LTD",AMEX,0,2004-12-14,2007-06-29,2,,,,QEE
56388,TZN,"TARGETS TR XXIII NEM",AMEX,0,2004-12-15,2007-11-15,2,,,,TZN
56391,MLQ,"MORGAN STAN 8 SPARQS EX MOT 06",AMEX,0,2004-12-23,2005-08-31,2,,,,MLQ
56392,TXM,"MORGAN STAN 8 SPARQS EX TXN 06",AMEX,0,2004-12-23,2005-08-03,2,,,,TXM
56395,NSU,"Nevsun Resources Ltd",AMEX,0,2002-12-19,2019-03-07,2,,,NYSE Mkt,NSU
56396,OPT,"OPTICARE HEALTH",AMEX,0,2005-01-13,2006-03-24,2,,,,OPT
56397,LSM,"MORGAN STAN 9 SPARQS LYO 06",AMEX,0,2005-01-24,2006-01-30,2,,,,LSM
56399,NES,"MORGAN STAN CAP PROT 3 GLB 08",AMEX,0,2005-01-24,2008-06-30,2,,,,NES
56401,NLP,"NTS RLTY HLG LP",AMEX,0,2005-01-04,2014-06-10,2,,,,NLP
56404,ECN,"MSDW 8 SPARQS CONSL EN 06",AMEX,0,2005-02-23,2005-09-19,2,,,,ECN
56405,XLS,"MSDW 8 SPARQS XLNX 06",AMEX,0,2005-02-23,2006-03-01,2,,,,XLS
56407,TOI,"TARGETS TR XXIV 7 PC INTC 08",AMEX,0,2005-02-24,2008-03-19,2,,,,TOI
56416,VGK,"Vanguard FTSEEuropean ETF",AMEX,1,2005-03-10,2021-08-03,2,,,NYSE ARCA,VGK
56417,VWO,"Vanguard FTSE Emerging Markets ETF",AMEX,1,2005-03-10,2021-08-03,2,,,NYSE ARCA,VWO
56418,VPL,"Vanguard FTSE Pacific ETF",AMEX,1,2005-03-10,2021-08-03,2,,,NYSE ARCA,VPL
56420,GLL,"GLOBAL INDICES BASKET CAPITAL",AMEX,0,2005-03-24,2008-09-29,2,,,,GLL
56421,DRP,"PLUS BASED ON A BASKET OF PHAR",AMEX,0,2005-03-24,2006-09-20,2,,,,DRP
56422,BAA,"BANRO CORP",AMEX,0,2005-03-28,2018-02-02,2,,,NYSE Mkt,BAA
56423,QIA,"Citigroup Global Markets",AMEX,0,2005-03-28,2006-02-09,2,,,,QIA
56424,GGN,"Gamco Gl Gold",AMEX,1,2005-03-29,2021-08-03,2,,,NYSE Mkt,GGN
56425,CUP,"PERU COPPER INC",AMEX,0,2005-01-11,2007-10-03,2,,,,CUP
56427,CAQ,"PRINCIPAL PROTECTED NOTES BASE",AMEX,0,2005-04-26,2008-04-28,2,,,,CAQ
56428,GLQ,"Clough Global Equity Fund",AMEX,1,2005-04-27,2021-08-03,2,,,NYSE Mkt,GLQ
56429,XLG,"Invesco S&P 500 Top 50 ETF",AMEX,1,2005-05-10,2021-08-03,2,,,NYSE ARCA,XLG
56430,GFE,"MS 7% GLOBALSANTAFE CORPORATION S",AMEX,0,2005-05-24,2005-12-01,2,,,,GFE
56432,FOL,"MS 7% FOREST LABORATORIES, INC. S",AMEX,0,2005-05-24,2006-06-01,2,,,,FOL
56434,RDR,"RMR PREFERRED DIVIDEND FUND",AMEX,0,2005-05-26,2009-09-04,2,,,,RDR
56435,FSP,"Franklin Street Properties Corp",AMEX,1,2005-06-02,2021-08-03,2,,,NYSE Mkt,FSP
56446,HEM,"HEMOSENSE INC",AMEX,0,2005-07-01,2007-11-16,2,,,,HEM
56448,EGI,"Entree Resources Ltd",AMEX,0,2005-07-19,2019-09-30,2,,,NYSE Mkt,EGI
56450,CZJ,"CURRENCY LINKED PRINCIPAL PRTO",AMEX,0,2005-07-26,2008-06-27,2,,,,CZJ
56456,SMC,"Central Sun Mining",AMEX,0,2005-08-17,2009-04-03,2,,,,SMC
56458,MEA,"METALICO INC",AMEX,0,2005-08-17,2015-09-11,2,,,NYSE Mkt,MEA
56465,FPP,"FieldPoint Petroleum Corp",AMEX,0,2005-09-20,2017-11-27,2,,,NYSE Mkt,FPP
56468,PIP,"Pharmathene Inc",AMEX,0,2005-10-06,2017-05-05,2,,,NYSE Mkt,PIP
56479,ETI,"Citigroup Global Markets",AMEX,0,2005-11-10,2006-02-06,2,,,,ETI
56489,BGI,"Birks Group Inc",AMEX,1,2005-11-15,2021-08-03,2,,,NYSE Mkt,BGI
56491,CDS,"COLD SPRING CAPITAL INC",AMEX,0,2005-12-12,2007-05-18,2,,,,CDS
56493,AAU,"Almaden Minerals Ltd",AMEX,1,2005-12-20,2021-08-03,2,,,NYSE Mkt,AAU
56494,KBX,"KIMBER RES INC",AMEX,0,2005-12-22,2013-08-01,2,,,,KBX
56495,EZM,"EUROZINC MINING CORP",AMEX,0,2005-12-23,2006-11-09,2,,,,EZM
56496,TSR,"TT SPRINT TARGETS",AMEX,0,2005-12-23,2008-11-14,2,,,,TSR
56497,CFO,"CF PHILLY OIL PACERS",AMEX,0,2006-01-04,2007-01-12,2,,,,CFO
56501,MPL,"ML PHLX HSI ARBMNS",AMEX,0,2006-02-03,2007-03-22,2,,,,MPL
56502,XBI,"SPDR S&P Biotech ETF",AMEX,1,2006-02-06,2021-08-03,2,,,NYSE ARCA,XBI
56503,XHB,"SPDR S&P Homebuilders ETF",AMEX,1,2006-02-06,2021-08-03,2,,,NYSE ARCA,XHB
56504,XSD,"SPDR S&P Semiconductor ETF",AMEX,1,2006-02-06,2021-08-03,2,,,NYSE ARCA,XSD
56506,DRA,"COINMACH SVC CL A",AMEX,0,2006-02-06,2007-11-29,2,,,,DRA
56507,LOV,"Spark Networks Inc",AMEX,1,2006-02-14,2021-08-03,2,,,NYSE Mkt,LOV
56509,CGY,"CG ALTRIA GP SEQUINS",AMEX,0,2006-02-21,2006-06-02,2,,,,CGY
56510,SHM,"MS SANDISK HITS",AMEX,0,2006-02-27,2007-03-20,2,,,,SHM
56511,NSD,"MS NS 7.5% SPARQS",AMEX,0,2006-02-27,2007-03-20,2,,,,NSD
56512,MPQ,"MS PHLX OIL SVC PLUS",AMEX,0,2006-02-27,2007-03-20,2,,,,MPQ
56513,EET,"CFI TX INST ELKS",AMEX,0,2006-02-27,2007-03-14,2,,,,EET
56523,GTU,"Central Gold Trust",AMEX,0,2006-09-22,2016-01-15,2,,,NYSE Mkt,GTU
56524,GAV,"GRUBB & ELLIS REALTY ADVISORS",AMEX,0,2006-03-27,2008-04-30,2,,,,GAV
56525,JAZ,"Jazz Technologies Inc",AMEX,0,2006-04-05,2008-10-02,2,,,,JAZ
56526,ROX,"Castle Brands Inc",AMEX,0,2006-04-07,2019-10-09,2,,,NYSE Mkt,ROX
56531,GLA,"Clark Holdings",AMEX,0,2006-04-21,2012-01-26,2,,,,GLA
56532,DEV,"MS DEVON EGY SPARQS",AMEX,0,2006-04-28,2007-05-24,2,,,,DEV
56534,SLV,"iShares Silver Trust",AMEX,1,2006-04-28,2021-08-03,2,,,NYSE ARCA,SLV
56536,GLO,"Clough Global Opportunities Fund",AMEX,1,2006-05-02,2021-08-03,2,,,NYSE Mkt,GLO
56537,NAO,"NORTH AMERICAN INSURANCE LDRS",AMEX,0,2006-05-02,2008-08-06,2,,,,NAO
56538,VIG,"Vanguard Div Appreciation ETF - DNQ",AMEX,1,2006-05-02,2021-08-03,2,,,NYSE ARCA,VIG
56539,PCV,"CITIGROUP FND PACERS",AMEX,0,2006-05-02,2007-05-11,2,,,,PCV
56553,ACNI,"Amer Comm News",AMEX,0,2006-05-24,2008-12-19,2,,,,ACNI
56554,DR,"Darwin Professional Underwriters Inc",AMEX,0,2006-05-24,2008-10-20,2,,,,DR
56557,PEM,"Permco Ltd",AMEX,0,2006-05-24,2014-08-20,2,,,,PEM
56558,SEA,"Star Maritime Acquisition Corp",AMEX,0,2006-05-24,2008-02-06,2,,,,SEA
56559,TGM,"TARGETS Trust XXV",AMEX,0,2006-05-24,2008-08-14,2,,,,TGM
56562,HAC,"HARBOR ACQ CORP",AMEX,0,2006-05-30,2008-06-25,2,,,,HAC
56563,XVE,"VICEROY EXPL LTD",AMEX,0,2006-06-06,2007-01-03,2,,,,XVE
56572,XME,"SPDR S&P Metals & Mining ETF",AMEX,1,2006-06-22,2021-08-03,2,,,NYSE ARCA,XME
56575,XPH,"SPDR S&P Pharmaceuticals ETF",AMEX,1,2006-06-22,2021-08-03,2,,,NYSE ARCA,XPH
56576,XRT,"SPDR S&P Retail ETF",AMEX,1,2006-06-22,2021-08-03,2,,,NYSE ARCA,XRT
56580,EYA,"Citi Lkd Apple",AMEX,0,2006-06-27,2007-07-11,2,,,,EYA
56581,SEM,"Citi Lkd DJ",AMEX,0,2006-06-27,2007-10-09,2,,,,SEM
56582,FPI,"First Trust Tax Advantage",AMEX,0,2006-07-06,2009-08-06,2,,,,FPI
56588,EKC,"Ctgp Lkd Ctrpllr",AMEX,0,2006-07-25,2007-08-10,2,,,,EKC
56590,DGK,"MSDW STRUCTURED PROD",AMEX,0,2006-07-25,2007-08-20,2,,,,DGK
56591,SHA,"SHANGHAI CENTURY ACQ",AMEX,0,2006-07-26,2008-09-12,2,,,,SHA
56593,HDP,"HD PARTNERS ACQUISITION",AMEX,0,2006-08-01,2008-05-15,2,,,,HDP
56594,VOT,"Vanguard Mid-Cap Growth ETF - DNQ",AMEX,1,2006-08-25,2021-08-03,2,,,NYSE ARCA,VOT
56595,VOE,"Vanguard Mid-Cap Value ETF - DNQ",AMEX,1,2006-08-25,2021-08-03,2,,,NYSE ARCA,VOE
56596,XPL,"Solitario Zinc Corp",AMEX,1,2006-09-06,2021-08-03,2,,,NYSE Mkt,XPL
56601,WMCR,"Invesco Wilshire Micro-Cap ETF",AMEX,0,2006-09-21,2019-02-20,2,,,NYSE ARCA,WMCR
56602,XRO,"Guggenheim Sector Rotation ETF",AMEX,0,2006-09-21,2012-03-23,2,,,,XRO
56603,CVY,"Invesco Zacks Multi-Asset Income ETF",AMEX,1,2006-09-21,2021-08-03,2,,,NYSE ARCA,CVY
56607,EII,"Energy Infrastructure Acquistion Corp",AMEX,0,2006-10-05,2008-11-13,2,,,,EII
56626,XZO,"Morgan Stanley",AMEX,0,2006-10-25,2007-11-20,2,,,,XZO
56629,RCD,"Invesco S&P 500 Equal Weight Cons Discre",AMEX,1,2006-11-07,2021-08-03,2,,,NYSE ARCA,RCD
56634,RGI,"Invesco S&P 500 Equal Weight Industrials",AMEX,1,2006-11-07,2021-08-03,2,,,NYSE ARCA,RGI
56638,VYM,"Vanguard High Dividend Yield ETF",AMEX,1,2006-11-16,2021-08-03,2,,,NYSE ARCA,VYM
56639,DSI,"iShares MSCI KLD 400 Social ETF",AMEX,1,2006-11-17,2021-08-03,2,,,NYSE ARCA,DSI
56640,GHN,"Granahan McCourt Acquisition Corp",AMEX,0,2006-11-27,2008-11-26,2,,,,GHN
56641,UCR,"Macro Shr Oil Up",AMEX,0,2006-11-30,2008-08-22,2,,,,UCR
56642,DCR,"Macro Shr Oil Dw",AMEX,0,2006-11-30,2008-08-22,2,,,,DCR
56647,ADK,"Adcare Health Systems Inc",AMEX,0,2006-12-21,2017-09-29,2,,,NYSE Mkt,ADK
56648,CFM,"Morgan Stanley",AMEX,0,2006-12-27,2008-01-18,2,,,,CFM
56649,CKK,"Morgan Stanley",AMEX,0,2006-12-27,2008-01-18,2,,,,CKK
56650,TAQ,"Transforma Acquisition Group Inc",AMEX,0,2007-01-05,2008-12-31,2,,,,TAQ
56659,CWI,"SPDR MSCI ACWI ex-US ETF",AMEX,1,2007-01-17,2021-08-03,2,,,NYSE ARCA,CWI
56661,RVR,"White River Capital Inc",AMEX,0,2007-01-19,2013-02-14,2,,,,RVR
56667,UWM,"ProShares Ultra Russell2000",AMEX,1,2007-01-25,2021-08-03,2,,,NYSE ARCA,UWM
56673,APK,"Morgan Stanley",AMEX,0,2007-01-25,2008-02-20,2,,,,APK
56674,EAK,"Citigroup Funding Inc",AMEX,0,2007-01-25,2008-02-06,2,,,,EAK
56675,AZB,"Morgan Stanley",AMEX,0,2007-01-30,2008-07-18,2,,,,AZB
56677,NEH,"Morgan Stanley",AMEX,0,2007-01-30,2007-10-18,2,,,,NEH
56678,CGK,"Citigroup Funding Inc",AMEX,0,2007-01-30,2008-02-08,2,,,,CGK
56681,UGE,"ProShares Ultra Consumer Goods",AMEX,1,2007-02-01,2021-08-03,2,,,NYSE ARCA,UGE
56682,UYG,"ProShares Ultra Financials",AMEX,1,2007-02-01,2021-08-03,2,,,NYSE ARCA,UYG
56685,USD,"ProShares Ultra Semiconductors",AMEX,1,2007-02-01,2021-08-03,2,,,NYSE ARCA,USD
56687,UPW,"ProShares Ultra Utilities",AMEX,1,2007-02-01,2021-08-03,2,,,NYSE ARCA,UPW
56695,UCC,"ProShares Ultra Consumer Services",AMEX,1,2007-02-02,2021-08-03,2,,,NYSE ARCA,UCC
56696,URE,"ProShares Ultra Real Estate",AMEX,1,2007-02-02,2021-08-03,2,,,NYSE ARCA,URE
56700,UXI,"ProShares Ultra Industrials",AMEX,1,2007-02-02,2021-08-03,2,,,NYSE ARCA,UXI
56702,USQ,"Union Street Acquisition Corp",AMEX,0,2007-02-14,2009-01-05,2,,,,USQ
56703,SKN,"Citigroup Global Funding Equity Lnkd Sec",AMEX,0,2007-02-16,2008-03-07,2,,,,SKN
56704,UKF,"Ultra Russell1000 Growth ProShares",AMEX,0,2007-02-22,2015-01-08,2,,,,UKF
56705,UKW,"Ultra Russell MidCap Growth ProShares",AMEX,0,2007-02-22,2015-01-08,2,,,,UKW
56706,UKK,"Ultra Russell2000 Growth ProShares",AMEX,0,2007-02-22,2015-01-08,2,,,,UKK
56713,NTQ,"NTR Acquisition Co",AMEX,0,2007-02-23,2009-02-11,2,,,,NTQ
56714,UUP,"Invesco DB USD Index Bullish Fund ETF",AMEX,1,2007-03-01,2021-08-03,2,,,NYSE ARCA,UUP
56715,UDN,"Invesco DB USD Index Bearish ETF",AMEX,1,2007-03-01,2021-08-03,2,,,NYSE ARCA,UDN
56717,EEW,"Claymore Developed World Equity Intraday",AMEX,0,2007-03-01,2008-03-07,2,,,,EEW
56719,RZS,"Merrill Lynch",AMEX,0,2007-03-01,2008-05-05,2,,,,RZS
56722,VEU,"Vanguard FTSE All World Ex US ETF",AMEX,1,2007-03-08,2021-08-03,2,,,NYSE ARCA,VEU
56723,TIL,"Trans-India Acquisition Corp",AMEX,0,2007-03-12,2009-03-26,2,,,,TIL
56725,CHV,"Churchill Ventures Ltd",AMEX,0,2007-03-16,2008-12-31,2,,,,CHV
56727,CQP,"Cheniere Energy Partners LP",AMEX,1,2007-03-21,2021-08-03,2,,,NYSE Mkt,CQP
56728,GAC,"Geneva Acquisition Corp",AMEX,0,2007-03-21,2009-02-20,2,,,,GAC
56735,ECC,"Citigroup Funding Inc",AMEX,0,2007-03-26,2008-04-04,2,,,,ECC
56736,EIK,"Citigroup Funding ELKS Intel Corp",AMEX,0,2007-03-26,2008-04-04,2,,,,EIK
56737,RBL,"Morgan Stanley PLUS Bear Market S&P500",AMEX,0,2007-03-27,2008-04-18,2,,,,RBL
56738,RPN,"Morgan Stanley Protected Notes",AMEX,0,2007-03-27,2008-09-19,2,,,,RPN
56739,AAY,"Morgan Stanley HITS Allegheny",AMEX,0,2007-03-27,2008-04-18,2,,,,AAY
56740,XVS,"Morgan Stanley PLUS PHLX Semiconductor",AMEX,0,2007-03-27,2008-04-18,2,,,,XVS
56742,SMU,"Citigroup Funding MSCI EAFE Notes",AMEX,0,2007-03-27,2008-10-03,2,,,,SMU
56755,TVH,"Media & Entertainment Holdings Inc",AMEX,0,2007-04-02,2009-08-05,2,,,,TVH
56756,CZA,"Invesco Zacks Mid-Cap ETF",AMEX,1,2007-04-03,2021-08-03,2,,,NYSE ARCA,CZA
56757,BPH,"Merrill Lynch",AMEX,0,2007-04-03,2008-04-18,2,,,,BPH
56758,BES,"Claymore BIR Leaders Small Cap Core",AMEX,0,2007-04-04,2008-03-07,2,,,,BES
56759,BMV,"Claymore BIR Leaders Mid-Cap Value",AMEX,0,2007-04-04,2008-03-07,2,,,,BMV
56760,BST,"Claymore BIR Leaders 50",AMEX,0,2007-04-04,2008-03-07,2,,,,BST
56761,CZG,"Claymore Zacks Growth & Income Index",AMEX,0,2007-04-04,2008-03-07,2,,,,CZG
56762,XGC,"Guggenheim Intl Small Cap LDRs",AMEX,0,2007-04-04,2012-03-23,2,,,,XGC
56766,HYG,"iShares iBoxx $ High Yield Corp Bond ETF",AMEX,1,2007-04-11,2021-08-03,2,,,NYSE ARCA,HYG
56767,HHE,"HealthShares Cardiology Devices Exchange",AMEX,0,2007-04-16,2009-02-18,2,,,,HHE
56769,HHJ,"HealthShares Emerging Cancer Exchange Tr",AMEX,0,2007-04-16,2008-10-22,2,,,,HHJ
56771,HHB,"HealthShares Patient Care Services Excha",AMEX,0,2007-04-16,2009-02-18,2,,,,HHB
56773,UYM,"ProShares Ultra Basic Materials",AMEX,1,2007-02-01,2021-08-03,2,,,NYSE ARCA,UYM
56774,UVG,"Ultra Russell1000 Value ProShares",AMEX,0,2007-02-22,2015-01-08,2,,,,UVG
56775,UVT,"Ultra Russell2000 Value ProShares",AMEX,0,2007-02-22,2015-01-08,2,,,,UVT
56776,UVU,"Ultra Russell MidCap Value ProShares",AMEX,0,2007-02-26,2015-01-08,2,,,,UVU
56781,MEJ,"Santa Monica Media Corp",AMEX,0,2007-04-18,2009-10-22,2,,,,MEJ
56782,UNG,"United States Natural Gas Fund LP",AMEX,1,2007-04-18,2021-08-03,2,,,NYSE ARCA,UNG
56783,SNQ,"Citigroup Funding Inc",AMEX,0,2007-04-26,2008-08-07,2,,,,SNQ
56786,MCG,"Claymore Clear Mid-Cap Growth Index ETF",AMEX,0,2007-04-26,2008-03-07,2,,,,MCG
56787,SCV,"Claymore IndexIQ Small-Cap Value ETF",AMEX,0,2007-04-26,2008-03-07,2,,,,SCV
56788,EZC,"CF CELG *% ELKS",AMEX,0,2007-04-26,2008-03-06,2,,,,EZC
56791,EKF,"Eksportfinans ASA",AMEX,0,2007-05-01,2008-04-30,2,,,,EKF
56792,DEK,"Dekania Corp",AMEX,0,2007-05-02,2009-02-27,2,,,,DEK
56795,CGW,"Invesco S&P Global Water Index ETF",AMEX,1,2007-05-14,2021-08-03,2,,,NYSE ARCA,CGW
56799,RAF,"RMR Asia Real Estate Fund",AMEX,0,2007-05-25,2009-06-16,2,,,,RAF
56801,IAY,"Morgan Stanley",AMEX,0,2007-05-25,2008-06-19,2,,,,IAY
56802,SVL,"Morgan Stanley",AMEX,0,2007-05-25,2008-06-19,2,,,,SVL
56803,MLQ,"Morgan Stanley",AMEX,0,2007-05-25,2008-01-04,2,,,,MLQ
56805,BIL,"SPDR Bloomberg Barclays 1-3 Month T-Bill",AMEX,1,2007-05-30,2021-08-03,2,,,NYSE ARCA,BIL
56807,SPTL,"SPDR Port Long Term Treasury ETF",AMEX,1,2007-05-30,2021-08-03,2,,,NYSE ARCA,SPTL
56812,BUSH,"Bus Systems Inc",AMEX,0,2007-05-30,2008-09-04,2,,,,BUSH
56814,NNL,"Merrill Lynch",AMEX,0,2007-06-04,2008-08-05,2,,,,NNL
56818,RSM,"Merrill Lynch",AMEX,0,2007-06-07,2008-08-05,2,,,,RSM
56829,VTG,"Vantage Drilling",AMEX,0,2007-06-08,2015-12-15,2,,,NYSE Mkt,VTG
56830,ETX,"Merrill Lynch",AMEX,0,2007-06-11,2008-08-06,2,,,,ETX
56836,ESNC,"Ensync Inc",AMEX,0,2007-06-18,2019-07-12,2,,,OTC Markets Pink Sheets,ESNC
56837,HDS,"Alpha Security Group Corp",AMEX,0,2007-06-18,2009-11-24,2,,,,HDS
56838,PEX,"Apex Bioventures Acquisition Corp",AMEX,0,2007-06-20,2009-07-14,2,,,,PEX
56839,BIK,"SPDR S&P BRIC40",AMEX,0,2007-06-22,2016-08-24,2,,,NYSE ARCA,BIK
56860,MBH,"MBF Healthcare Acquisition Corp",AMEX,0,2007-07-02,2009-05-01,2,,,,MBH
56861,GKA,"Ameristock Ryan 1 Year Treasury",AMEX,0,2007-07-02,2008-08-11,2,,,,GKA
56862,GKB,"Ameristock Ryan 2 Year Treasury",AMEX,0,2007-07-02,2008-08-11,2,,,,GKB
56863,GKC,"Ameristock Ryan 5 Year Treasury",AMEX,0,2007-07-02,2008-08-07,2,,,,GKC
56864,GKD,"Ameristock Ryan 10 Year Treasury",AMEX,0,2007-07-02,2008-07-21,2,,,,GKD
56865,GKE,"Ameristock Ryan 20 Year Treasury",AMEX,0,2007-07-02,2008-07-21,2,,,,GKE
56866,CLV,"ClaymoreRobeco Boston Partnrs Lrg-Cp Val",AMEX,0,2007-07-02,2008-03-07,2,,,,CLV
56867,GGA,"GSC Acquisition Co",AMEX,0,2007-07-09,2009-07-02,2,,,,GGA
56868,AXC,"Advanced Tech Acq Corp",AMEX,0,2007-07-11,2009-07-16,2,,,,AXC
56874,EKM,"Citigroup Funding Inc",AMEX,0,2007-07-25,2008-08-05,2,,,,EKM
56882,KHA,"KBL HEALTHCARE iii",AMEX,0,2007-08-01,2009-08-05,2,,,,KHA
56883,VEA,"Vanguard FTSE Developed Markets ETF",AMEX,1,2007-07-26,2021-08-03,2,,,NYSE ARCA,VEA
56886,AWO,"Wachovia Corp",AMEX,0,2007-07-25,2008-12-05,2,,,,AWO
56889,NKB,"ML 100% GL Cr Nt",AMEX,0,2007-08-06,2008-10-08,2,,,,NKB
56890,MMF,"Merrill Lynch",AMEX,0,2007-08-07,2008-08-14,2,,,,MMF
56892,EBE,"Citi 9% ELKS Exxon Mobil",AMEX,0,2007-08-10,2008-08-15,2,,,,EBE
56896,EKO,"Citigroup % ELKS Bsd Upon Halliburton Co",AMEX,0,2007-08-27,2008-09-04,2,,,,EKO
56899,MUB,"iShares National Muni Bond ETF",AMEX,1,2007-09-10,2021-08-03,2,,,NYSE ARCA,MUB
57039,DXI,"ML Acclrtd RtrnNts Lnkd to DJ STOXX Indx",AMEX,0,2007-09-12,2008-11-05,2,,,,DXI
57049,TFI,"SPDR Nuveen Bloomberg Barclays Municipal",AMEX,1,2007-09-13,2021-08-03,2,,,NYSE ARCA,TFI
57073,PWD,"PwrShrs FTSE RAFI Europe Sml-Mid Prtfl",AMEX,0,2007-09-28,2009-09-04,2,,,,PWD
57798,AVU,"Adelante Shares RE Value",AMEX,0,2007-09-28,2010-05-12,2,,,,AVU
58272,BWX,"SPDR Blberg Barclays Intl Treasury Bd",AMEX,1,2007-10-11,2021-08-03,2,,,NYSE ARCA,BWX
58273,CMF,"iShares California Muni Bond ETF",AMEX,1,2007-10-11,2021-08-03,2,,,NYSE ARCA,CMF
58274,NYF,"iShares New York Muni Bond ETF",AMEX,1,2007-10-11,2021-08-03,2,,,NYSE ARCA,NYF
58275,EKD,"Citi Eqty Lnkd Scrty BsdUpn Txs Instrnts",AMEX,0,2007-10-12,2008-10-02,2,,,,EKD
58276,AGV,"Adelante Shares RE Growth",AMEX,0,2007-10-15,2009-09-03,2,,,,AGV
58277,AHB,"MS 12% SPARQS Linked to Arch Coal Inc",AMEX,0,2007-10-15,2008-04-30,2,,,,AHB
58278,AHY,"Morgan Stanley",AMEX,0,2007-10-15,2008-05-21,2,,,,AHY
58279,AMA,"MS 8% SPARQS Lnkd to Archr Dnls Mdlnd Co",AMEX,0,2007-10-15,2008-04-30,2,,,,AMA
58280,AND,"MS 9% HITS Lnkd to A-M-C Co",AMEX,0,2007-10-15,2008-01-18,2,,,,AND
58281,AQS,"Adelante Shares RE Shelter",AMEX,0,2007-10-15,2010-01-20,2,,,,AQS
58282,ATY,"Adelante Shares RE Yield Plus",AMEX,0,2007-10-15,2009-09-08,2,,,,ATY
58285,BHZ,"ML Acc Ret BearMkt Nt Lkd PHLX HS Inx",AMEX,0,2007-10-15,2008-09-04,2,,,,BHZ
58290,CEQ,"MS 8% SPARQS Lnkd to ADRs of CemexSAdeCV",AMEX,0,2007-10-15,2008-08-19,2,,,,CEQ
58291,CFP,"Cornerstone Progressive Return Fund",AMEX,0,2007-10-15,2015-06-26,2,,,NYSE Mkt,CFP
58292,CSM,"MS PLUS Lnkd to the Amex China Idx",AMEX,0,2007-10-15,2007-11-20,2,,,,CSM
58293,CUP,"Peru Copper Inc",AMEX,0,2007-10-15,2008-06-02,2,,,,CUP
58296,DEZ,"ML Acc Ret Nt Lnkd DJ EURO STOXX50 Inx",AMEX,0,2007-10-15,2008-07-09,2,,,,DEZ
58297,DGD,"ML Acc Ret Bear Mkt Nts Lnkd DJ Ind Avg",AMEX,0,2007-10-15,2008-09-04,2,,,,DGD
58298,DMI,"MS PLUS bsd on Dow Jones Indstrl Avg",AMEX,0,2007-10-15,2008-05-20,2,,,,DMI
58299,DMU,"ML Acc Ret Nte Lnkd DJ EURO STOXX50 Inx",AMEX,0,2007-10-15,2008-09-04,2,,,,DMU
58992,DSA,"MS 8% SPARQS Lnkd to Dell Inc",AMEX,0,2007-10-15,2007-11-23,2,,,,DSA
58993,DSK,"MS 8% SPARQS Lnkd to Deere & Co",AMEX,0,2007-10-15,2007-12-21,2,,,,DSK
58994,EAM,"Citi 9.5%ELKS Lnkd to A-D-M Co",AMEX,0,2007-10-15,2007-12-06,2,,,,EAM
